ann_id,Label,Start,End,Text,FileNo
T53,DISO,1717,1750,perforación de una vís cera hueca,707
T54,PROC,955,973,valoración inicial,707
T55,PROC,541,551,entrevista,707
T56,PROC,1871,1905,intercambio de diálisis peritoneal,707
T57,PROC,505,514,protocolo,707
T58,DISO,1141,1161,infección peritoneal,707
T59,DISO,929,945,signos infección,707
T60,ANAT,60,61,L,707
T61,ANAT,181,184,íqu,707
T62,ANAT,855,869,ido peritoneal,707
T63,PROC,1117,1135,muestra de líquido,707
T64,PROC,442,449,cultivo,707
T65,ANAT,641,651,leucocitos,707
T66,DISO,1301,1321,infección peritoneal,707
T67,PROC,463,470,ingreso,707
T68,PROC,738,749,observación,707
T69,PROC,953,967,dieta absoluta,707
T70,PROC,829,841,sueroterapia,707
T71,DISO,981,995,neumoperitoneo,707
T72,PROC,2131,2161,técnica de diálisis peritoneal,707
T73,PROC,2521,2556,intercambios de diálisis peritoneal,707
T74,PROC,366,371,pauta,707
T75,PROC,1999,2026,drenaje de Tren dele mb urg,707
T76,ANAT,751,761,peritoneal,707
T77,PROC,1597,1618,estudios radiológicos,707
T78,DISO,1079,1093,neumoperitoneo,707
T1,DISO,1,22,hipertensión arterial,708
T2,DISO,11,21,dislipemia,708
T3,DISO,43,64,cardiopatía isquémica,708
T4,DISO,106,141,infarto agudo de miocardio inferior,708
T5,DISO,93,116,arteriopatía periférica,708
T6,PROC,11,13,by,708
T7,PROC,7,8,-,708
T8,PROC,148,169,pass aorto bi femoral,708
T9,DISO,377,424,isquemia aguda de extremidad inferior izquierda,708
T10,DISO,190,211,oclusión de by - pass,708
T11,PROC,251,276,revascularización urgente,708
T12,PROC,56,61,tromb,708
T13,PROC,85,92,ectomia,708
T14,PROC,157,169,hemodiálisis,708
T15,DISO,379,406,Insuficiencia renal crónica,708
T16,DISO,76,81,nefro,708
T17,DISO,49,52,ang,708
T18,DISO,52,55,ios,708
T19,DISO,145,153,clerosis,708
T20,PROC,590,621,FA VI radio ce fálica izquierda,708
T21,PROC,881,925,coloca un catéter temporal yugular izquierdo,708
T22,PROC,43,45,FA,708
T23,PROC,419,438,VI háºmero cefálica,708
T24,PROC,507,529,colocación del catéter,708
T25,DISO,433,451,lumbalgia postural,708
T26,PROC,501,521,retirada del catéter,708
T27,DISO,417,433,malestar general,708
T28,DISO,163,169,fiebre,708
T29,PROC,981,1016,control bacteri ológico del monitor,708
T30,CHEM,320,331,vancomicina,708
T31,CHEM,211,218,antitér,708
T32,CHEM,125,129,mico,708
T33,DISO,385,397,dolor lumbar,708
T34,PROC,364,375,exploración,708
T35,PROC,375,386,radiografía,708
T36,PROC,666,685,ecografía abdominal,708
T37,DISO,649,667,lumbalgia mecánica,708
T38,DISO,1037,1065,deterioro del estado general,708
T39,PROC,723,742,proteína C reactiva,708
T40,PROC,1366,1401,velocidad de sedimentación globular,708
T41,PROC,281,288,ingresa,708
T42,PROC,944,967,tratamiento antibiótico,708
T43,CHEM,127,130,clo,708
T44,CHEM,345,353,xacilina,708
T45,PROC,1233,1261,resonancia nuclear magnética,708
T46,PROC,46,47,R,708
T47,PROC,93,95,NM,708
T48,DISO,424,433,espondilo,708
T49,DISO,145,148,dis,708
T50,DISO,246,251,citis,708
T51,DISO,1051,1072,absceso paravertebral,708
T52,DISO,1786,1821,compromiso de estructuras nerviosas,708
T53,PROC,1145,1167,tratamiento analgésico,708
T54,CHEM,1273,1297,fármacos de primer nivel,708
T55,CHEM,433,441,opiáceos,708
T56,DISO,276,281,dolor,708
T57,PROC,393,400,ingreso,708
T58,PROC,1369,1393,reactantes de fase aguda,708
T59,PROC,697,709,hemocultivos,708
T60,PROC,2066,2101,tratamiento antibiótico intravenoso,708
T61,PROC,721,733,terapia oral,708
T62,PROC,1038,1055,alta hospitalaria,708
T63,DISO,869,883,sintomatología,708
T64,PROC,568,577,analgesia,708
T65,PROC,897,911,RNM de control,708
T1,DISO,1,24,alergias medicamentosas,709
T2,DISO,18,35,accidente laboral,709
T3,DISO,65,97,fracturas vertebrales y costales,709
T4,PROC,34,45,intervenido,709
T5,DISO,101,126,enfermedad de Dup uy tren,709
T6,ANAT,21,25,mano,709
T7,PROC,13,15,by,709
T8,PROC,8,9,-,709
T9,PROC,137,154,pass ilio femoral,709
T10,DISO,226,251,Diabetes Mellitus tipo II,709
T11,DISO,191,210,hipercolesterolemia,709
T12,DISO,144,157,hiperuricemia,709
T13,DISO,25,27,en,709
T14,DISO,79,85,olismo,709
T15,DISO,99,106,fumador,709
T16,PROC,256,273,Atención Primaria,709
T17,DISO,353,375,hematuria macroscópica,709
T18,DISO,86,91,micro,709
T19,DISO,73,77,hema,709
T20,DISO,96,101,turia,709
T21,PROC,361,379,exploración física,709
T22,ANAT,148,155,abdomen,709
T23,ANAT,199,208,genitales,709
T24,PROC,277,289,tacto rectal,709
T25,DISO,457,476,adenoma de próstata,709
T26,PROC,451,469,analítica de orina,709
T27,DISO,209,217,hematíes,709
T28,PROC,244,253,sedimento,709
T29,PROC,113,117,Hemo,709
T30,PROC,146,151,grama,709
T31,PROC,301,311,bioquímica,709
T32,PROC,249,257,glucemia,709
T33,PROC,417,430,triglicéridos,709
T34,PROC,727,749,función hepática renal,709
T35,PROC,103,106,PSA,709
T36,PROC,106,109,cit,709
T37,PROC,577,593,ologías de orina,709
T38,DISO,371,381,malignidad,709
T39,PROC,875,898,placa simple de abdomen,709
T40,DISO,820,841,cambios degenerativos,709
T41,ANAT,561,575,columna lumbar,709
T42,DISO,1067,1093,calcificaciones vasculares,709
T43,ANAT,337,345,hipocond,709
T44,ANAT,173,177,rios,709
T45,ANAT,265,271,pelvis,709
T46,PROC,856,875,ecografía urológica,709
T47,DISO,1197,1223,quistes corticales simples,709
T48,ANAT,283,289,riá±ón,709
T49,ANAT,289,295,vejiga,709
T50,ANAT,393,401,próstata,709
T51,PROC,51,52,U,709
T52,PROC,103,105,IV,709
T53,ANAT,261,266,renal,709
T54,DISO,796,811,calcificaciones,709
T55,ANAT,703,716,silueta renal,709
T56,ANAT,111,113,ur,709
T57,ANAT,337,343,éteres,709
T58,ANAT,343,349,tercio,709
T59,ANAT,117,119,ur,709
T60,ANAT,355,361,éteres,709
T61,DISO,361,367,pseudo,709
T62,DISO,123,125,di,709
T63,DISO,187,190,ver,709
T64,DISO,190,193,tic,709
T65,DISO,961,976,ulosis ureteral,709
T66,PROC,326,331,cisto,709
T67,PROC,331,336,grama,709
T68,ANAT,403,409,vejiga,709
T69,DISO,1225,1243,vejiga de esfuerzo,709
T70,PROC,829,841,TC abdominal,709
T71,PROC,211,214,cis,709
T72,PROC,569,577,toscopia,709
T73,DISO,1585,1607,tumoraciones vesicales,709
T74,PROC,1680,1703,resección trans uretral,709
T75,DISO,3035,3076,carcinoma urotelial superficial de vejiga,709
T1,DISO,1,26,dolores osteo articulares,710
T2,DISO,7,13,fiebre,710
T3,DISO,9,13,bruc,710
T4,DISO,13,17,bruc,710
T5,DISO,25,31,elosis,710
T6,PROC,36,43,ingreso,710
T7,DISO,91,106,síndrome febril,710
T8,DISO,15,17,or,710
T9,DISO,25,28,qui,710
T10,DISO,28,31,epi,710
T11,DISO,41,45,didi,710
T12,DISO,144,157,mitis derecha,710
T13,PROC,217,235,exploración física,710
T14,DISO,66,71,sudor,710
T15,DISO,43,46,oso,710
T16,ANAT,91,97,cabeza,710
T17,ANAT,97,103,cuello,710
T18,DISO,188,199,adenopatías,710
T19,DISO,91,96,bocio,710
T20,DISO,552,581,ingurgitación de vena yugular,710
T21,PROC,121,127,pulsos,710
T22,ANAT,127,133,carotí,710
T23,ANAT,89,93,deos,710
T24,PROC,277,289,Auscultación,710
T25,ANAT,193,201,cardíaca,710
T26,PROC,301,313,Auscultación,710
T27,ANAT,209,217,pulmonar,710
T28,ANAT,190,197,Abdomen,710
T29,DISO,141,146,masas,710
T30,DISO,233,241,megalias,710
T31,PROC,691,714,exploración neurológica,710
T32,DISO,528,545,signos men íngeos,710
T33,ANAT,385,397,Extremidades,710
T34,DISO,232,239,varices,710
T35,DISO,205,211,edemas,710
T36,PROC,211,217,Pulsos,710
T37,ANAT,397,408,periféricos,710
T38,PROC,778,799,exploración urológica,710
T39,ANAT,495,508,teste derecho,710
T40,DISO,664,681,aumentado tamaá±o,710
T41,ANAT,321,329,adherido,710
T42,ANAT,165,169,piel,710
T43,DISO,463,474,fluctuación,710
T44,DISO,990,1013,doloroso a la palpación,710
T45,ANAT,1409,1441,límite epid ídi mo - tes ticular,710
T46,PROC,226,231,trans,710
T47,PROC,93,95,il,710
T48,PROC,189,193,umin,710
T49,PROC,241,246,ación,710
T50,PROC,442,451,Hemograma,710
T51,PROC,101,103,Hb,710
T52,PROC,460,469,plaquetas,710
T53,PROC,157,160,VSG,710
T54,PROC,584,595,Coagulación,710
T55,PROC,541,551,Bioquímica,710
T56,PROC,386,393,Glucosa,710
T57,PROC,225,229,urea,710
T58,PROC,571,581,creatinina,710
T59,PROC,175,178,GOT,710
T60,PROC,178,181,GPT,710
T61,PROC,181,184,GGT,710
T62,PROC,1099,1117,fosfatasa alcalina,710
T63,PROC,373,379,calcio,710
T64,PROC,316,321,Orina,710
T65,PROC,577,586,sedimento,710
T66,PROC,456,463,ingreso,710
T67,PROC,793,805,Hemocultivos,710
T68,PROC,202,205,Ser,710
T69,PROC,477,484,ologías,710
T70,PROC,1174,1191,Rosa de Ben g ala,710
T71,PROC,1121,1137,Test de Co om bs,710
T72,PROC,1208,1225,pruebas de imagen,710
T73,PROC,577,585,Rx tórax,710
T74,PROC,1388,1407,Ecografía abdominal,710
T75,PROC,815,826,TAC craneal,710
T76,PROC,2101,2129,Ecocardiograma transtorácico,710
T77,DISO,685,694,patología,710
T1,PROC,1,27,estudio ecográfico pélvico,711
T2,PROC,42,83,ligadura de trompas por vía laparoscópica,711
T3,DISO,21,31,tumoración,711
T4,ANAT,37,49,cara lateral,711
T5,ANAT,25,31,vejiga,711
T6,DISO,121,145,sintomatología miccional,711
T7,PROC,85,99,interrogatorio,711
T8,PROC,22,25,uro,711
T9,PROC,145,163,grafía intravenosa,711
T10,DISO,361,401,alteración del aparato urinario superior,711
T11,PROC,51,56,cisto,711
T12,PROC,56,61,grama,711
T13,DISO,241,261,defecto de repleción,711
T14,ANAT,170,183,pared vesical,711
T15,PROC,393,421,analíticas de sangre y orina,711
T16,PROC,46,49,cis,711
T17,PROC,129,137,toscopia,711
T18,DISO,171,181,tumoración,711
T19,ANAT,109,115,mucosa,711
T20,ANAT,115,121,vejiga,711
T21,ANAT,281,295,meato ureteral,711
T22,PROC,232,243,diagnóstico,711
T23,DISO,67,70,lei,711
T24,DISO,70,73,omi,711
T25,DISO,265,276,oma vesical,711
T26,PROC,576,599,resección trans uretral,711
T27,DISO,261,271,tumoración,711
T28,DISO,487,505,adenoma prostático,711
T29,DISO,225,233,sangrado,711
T30,PROC,668,691,resección trans uretral,711
T31,ANAT,571,590,células fus iformes,711
T32,ANAT,311,321,citoplasma,711
T33,DISO,225,232,mitosis,711
T34,DISO,100,103,ati,711
T35,DISO,137,141,pias,711
T36,PROC,946,973,estudio inmunohisto químico,711
T37,CHEM,937,963,actina máºsculo específica,711
T38,CHEM,75,77,DA,711
T39,CHEM,77,79,KO,711
T40,ANAT,859,881,células prolifer antes,711
T41,PROC,921,944,resección trans uretral,711
T42,PROC,124,127,cis,711
T43,PROC,799,818,toscopia de control,711
T44,DISO,646,661,placa calc área,711
T45,PROC,397,406,resección,711
T46,DISO,226,231,cisto,711
T47,DISO,829,847,patía incrus tante,711
T48,PROC,1082,1105,resección trans uretral,711
T49,DISO,1153,1177,restos lei omi oma tosos,711
T50,DISO,148,151,aci,711
T51,DISO,951,970,dificación urinaria,711
T1,DISO,1,12,polaquiuria,712
T2,DISO,18,35,escozor miccional,712
T3,DISO,15,22,tenesmo,712
T4,DISO,28,37,hematuria,712
T5,PROC,73,91,analítica de orina,712
T6,DISO,41,49,hematíes,712
T7,PROC,61,71,Urocultivo,712
T8,PROC,134,153,ecografía abdominal,712
T9,DISO,49,55,lesión,712
T10,PROC,28,31,cis,712
T11,PROC,81,89,toscopia,712
T12,ANAT,188,205,orificio ureteral,712
T13,DISO,97,105,lesiones,712
T14,ANAT,79,85,mucosa,712
T15,DISO,267,286,lesión inflamatoria,712
T16,PROC,226,241,tratamiento con,712
T17,CHEM,17,18,A,712
T18,DISO,137,145,lesiones,712
T19,PROC,433,457,intervención quiráºrgica,712
T20,PROC,58,61,RTU,712
T21,DISO,361,379,lesiones vesicales,712
T22,DISO,64,67,lei,712
T23,DISO,67,70,omi,712
T24,DISO,254,265,oma vesical,712
T25,DISO,145,151,lesión,712
T26,DISO,101,105,roli,712
T27,DISO,131,136,ación,712
T28,ANAT,514,533,células fus iformes,712
T29,ANAT,281,291,citoplasma,712
T30,DISO,88,91,ati,712
T31,DISO,91,94,pia,712
T32,DISO,249,257,necrosis,712
T33,PROC,865,892,estudio inmunohisto químico,712
T34,CHEM,760,783,actina de máºsculo liso,712
T35,PROC,375,386,seguimiento,712
T36,DISO,281,289,lesiones,712
T1,PROC,1,10,estudiado,713
T2,PROC,26,51,consulta medicina interna,713
T3,DISO,117,175,masa ingu ino esc ro tal izquierda dolorosa a la palpación,713
T4,DISO,46,61,pérdida de peso,713
T5,DISO,73,91,síndrome miccional,713
T6,PROC,56,67,exploración,713
T7,ANAT,19,22,tes,713
T8,ANAT,22,25,tes,713
T9,ANAT,153,172,cordón esper mático,713
T10,DISO,73,81,doloroso,713
T11,PROC,201,221,ecografía testicular,713
T12,PROC,254,277,CT de abdomen - pel vis,713
T13,DISO,49,53,masa,713
T14,ANAT,248,267,cordón esper mático,713
T15,DISO,365,391,afectación retroperitoneal,713
T16,PROC,166,177,diagnóstico,713
T17,DISO,513,545,tumor para tes ticular izquierdo,713
T18,PROC,188,199,intervenido,713
T19,DISO,127,134,masa en,713
T20,ANAT,362,381,cordón esper mático,713
T21,PROC,141,148,biopsia,713
T22,DISO,1492,1563,proliferación neoplásica de aspecto mio fibro bl ástico no linfoma tosa,713
T23,PROC,45,47,or,713
T24,PROC,70,73,qui,713
T25,PROC,361,376,ectomía radical,713
T26,PROC,476,495,anatomía patológica,713
T27,DISO,157,163,rabdom,713
T28,DISO,649,673,iosarcoma ple om ór fico,713
T29,ANAT,533,552,cordón esper mático,713
T30,ANAT,146,151,teste,713
T31,ANAT,121,125,epid,713
T32,ANAT,94,97,ídi,713
T33,ANAT,65,67,mo,713
T34,PROC,298,307,resección,713
T35,PROC,443,456,quimioterapia,713
T36,CHEM,71,73,ad,713
T37,CHEM,73,75,ri,713
T38,CHEM,260,267,amicina,713
T39,CHEM,39,40,i,713
T40,CHEM,352,361,fosfamida,713
T41,CHEM,121,124,MES,713
T42,CHEM,83,85,NA,713
T43,PROC,715,732,pruebas de imagen,713
T44,PROC,302,309,cirugía,713
T45,DISO,837,856,recidivas tumorales,713
T1,DISO,1,3,ul,714
T2,DISO,13,25,cus duodenal,714
T3,DISO,29,43,estreá±imiento,714
T4,DISO,82,109,dolor en fosa renal derecha,714
T5,DISO,81,101,crisis reno ureteral,714
T6,DISO,16,19,nef,714
T7,DISO,61,71,rolitiasis,714
T8,DISO,64,73,hematuria,714
T9,DISO,249,280,infecciones del tracto urinario,714
T10,PROC,100,111,exploración,714
T11,PROC,51,56,puá±o,714
T12,PROC,166,181,percusión renal,714
T13,PROC,109,118,ecografía,714
T14,DISO,352,379,ectasia pielocalicial renal,714
T15,ANAT,141,151,parénquima,714
T16,PROC,16,17,U,714
T17,PROC,33,35,IV,714
T18,ANAT,205,217,unidad renal,714
T19,PROC,199,210,exploración,714
T20,PROC,96,101,pielo,714
T21,PROC,361,379,grafía retro grada,714
T22,DISO,757,793,estenosis en la unión pielo ureteral,714
T23,PROC,617,645,citología urinaria selectiva,714
T24,ANAT,139,145,uréter,714
T25,PROC,673,701,cirugía reconstructiva ex er,714
T26,PROC,126,131,ética,714
T27,PROC,443,460,gammagrafía renal,714
T28,ANAT,163,169,riá±ón,714
T29,PROC,141,146,pielo,714
T30,PROC,610,631,plastia renal derecha,714
T31,PROC,721,745,examen anatomopatológico,714
T32,DISO,869,897,estenosis de la vía urinaria,714
T33,DISO,673,694,hemangioma caver noso,714
T34,DISO,364,375,obstrucción,714
T35,PROC,1157,1191,control postoperatorio uro gráfico,714
T36,ANAT,176,181,renal,714
T37,CHEM,325,334,contraste,714
T38,ANAT,223,229,riá±ón,714
T39,PROC,1293,1327,dada de alta de consultas externas,714
T40,PROC,274,281,cirugía,714
T41,PROC,881,903,controles uro gráficos,714
T42,PROC,206,211,pielo,714
T43,PROC,295,302,plastia,714
T44,DISO,732,749,clínica urológica,714
T1,PROC,1,11,trasplante,715
T2,PROC,20,39,diálisis peritoneal,715
T3,DISO,29,43,IRC progresiva,715
T4,DISO,79,105,glomerulonefritis tipo IgA,715
T5,DISO,121,151,esclerosis focal y segmentaria,715
T6,PROC,66,79,diagnosticada,715
T7,DISO,127,148,hipertensión arterial,715
T8,PROC,92,105,diagnosticada,715
T9,PROC,201,226,tratamiento farmacológico,715
T10,DISO,190,211,cardiopatía isquémica,715
T11,DISO,201,221,enfermedad coronaria,715
T12,PROC,562,613,angioplastia trans lum inal de la coronaria derecha,715
T13,DISO,145,157,asintomático,715
T14,PROC,248,267,pruebas de esfuerzo,715
T15,DISO,183,196,dislipemia II,715
T16,PROC,166,177,Intervenido,715
T17,DISO,49,52,cri,715
T18,DISO,69,73,ptor,715
T19,DISO,55,58,quí,715
T20,DISO,58,61,dia,715
T21,PROC,141,148,amigdal,715
T22,PROC,106,111,ectom,715
T23,PROC,111,116,izado,715
T24,PROC,369,385,trasplante renal,715
T25,ANAT,49,51,ri,715
T26,ANAT,351,365,á±ón izquierdo,715
T27,ANAT,495,514,fosa ilíaca derecha,715
T28,ANAT,217,225,arterias,715
T29,ANAT,113,117,vena,715
T30,ANAT,59,61,il,715
T31,ANAT,421,435,íacas externas,715
T32,ANAT,218,225,injerto,715
T33,DISO,417,430,rechazo agudo,715
T34,CHEM,397,409,ciclosporina,715
T35,DISO,579,596,toxicidad clínica,715
T36,PROC,386,397,tratamiento,715
T37,CHEM,433,445,ciclosporina,715
T38,CHEM,815,837,micofenolato mofe tilo,715
T39,CHEM,381,391,prednisona,715
T40,PROC,391,401,trasplante,715
T41,DISO,1521,1559,sensación de inestabilidad a la marcha,715
T42,DISO,903,925,temblores en las manos,715
T43,DISO,1093,1119,inestabilidad de la marcha,715
T44,DISO,474,485,parestesias,715
T45,ANAT,1013,1036,extremidades inferiores,715
T46,ANAT,91,93,EE,715
T47,ANAT,93,95,II,715
T48,DISO,706,721,temblores manos,715
T49,PROC,865,883,exploración física,715
T50,DISO,638,651,déficit motor,715
T51,ANAT,201,205,EEII,715
T52,PROC,1327,1353,reflejos osteo tendin osos,715
T53,PROC,53,54,R,715
T54,PROC,107,109,OT,715
T55,PROC,1297,1321,reflejo cu taneo plantar,715
T56,PROC,166,169,RCP,715
T57,PROC,1569,1597,resonancia magnética nuclear,715
T58,PROC,172,175,RMN,715
T59,DISO,465,473,lesiones,715
T60,ANAT,473,481,cerebral,715
T61,ANAT,421,428,espinal,715
T62,PROC,2197,2233,análisis del líquido cefalorraquídeo,715
T63,ANAT,187,190,LCR,715
T64,DISO,190,193,ple,715
T65,DISO,1409,1431,ocitosis linfoci taria,715
T66,DISO,391,397,bandas,715
T67,PROC,1321,1341,potenciales evocados,715
T68,ANAT,403,409,tibial,715
T69,PROC,1089,1105,test serológicos,715
T70,PROC,346,351,ELISA,715
T71,PROC,2451,2486,reacción en cadena de la polimerasa,715
T72,PROC,214,217,PCR,715
T73,ANAT,217,220,LCR,715
T74,ANAT,439,445,sangre,715
T75,ANAT,445,451,sangre,715
T76,PROC,226,229,PCR,715
T77,PROC,989,1002,diagnosticado,715
T78,DISO,309,313,para,715
T79,DISO,2029,2055,paresia espástica tropical,715
T80,DISO,159,161,TS,715
T81,DISO,81,82,P,715
T82,CHEM,82,83,6,715
T83,CHEM,83,84,-,715
T84,CHEM,167,169,Me,715
T85,CHEM,253,256,til,715
T86,CHEM,86,87,-,715
T87,CHEM,87,88,P,715
T88,CHEM,262,265,red,715
T89,CHEM,265,268,nis,715
T90,CHEM,446,451,olona,715
T91,PROC,991,1002,tratamiento,715
T92,CHEM,456,461,Inter,715
T93,CHEM,461,466,ferón,715
T94,DISO,2047,2069,rechazo del trasplante,715
T95,ANAT,471,476,renal,715
T96,PROC,1996,2017,niveles de creatinina,715
T97,PROC,865,874,estudiado,715
T98,DISO,1747,1765,urgencia miccional,715
T99,PROC,3431,3466,estudio radiográfico y uro dinámico,715
T1,PROC,1,20,trasplante hepático,716
T2,PROC,11,21,trasplante,716
T3,PROC,29,43,apendicectomía,716
T4,DISO,85,113,cirrosis hepática alcohólico,716
T5,PROC,53,66,diagnosticada,716
T6,DISO,16,19,HDA,716
T7,DISO,109,127,varices esofágicas,716
T8,DISO,134,153,hipertensión portal,716
T9,DISO,57,64,ascitis,716
T10,PROC,118,131,diagnosticada,716
T11,DISO,151,166,hepatocarcinoma,716
T12,PROC,210,229,trasplante hepático,716
T13,PROC,49,53,dada,716
T14,PROC,144,155,tratamiento,716
T15,CHEM,141,151,tacrolimus,716
T16,PROC,151,161,trasplante,716
T17,DISO,193,205,debilidad de,716
T18,ANAT,137,145,miembros,716
T19,DISO,415,438,pérdida de sensibilidad,716
T20,DISO,77,81,para,716
T21,DISO,121,127,plejia,716
T22,ANAT,316,331,vejiga urinaria,716
T23,PROC,397,415,exploración física,716
T24,DISO,93,97,para,716
T25,DISO,169,176,paresia,716
T26,DISO,101,105,amio,716
T27,DISO,105,109,atro,716
T28,DISO,379,393,fia por desuso,716
T29,ANAT,113,117,EEII,716
T30,DISO,320,331,hipoestesia,716
T31,ANAT,91,94,EID,716
T32,ANAT,94,97,EID,716
T33,PROC,97,100,ROT,716
T34,ANAT,166,171,rotul,716
T35,ANAT,171,176,ianos,716
T36,ANAT,141,145,aquí,716
T37,ANAT,145,149,leos,716
T38,PROC,112,115,RCP,716
T39,PROC,761,781,pruebas diagnósticas,716
T40,PROC,469,481,RMN cerebral,716
T41,ANAT,561,575,cordón medular,716
T42,DISO,329,337,lesiones,716
T43,ANAT,85,87,la,716
T44,ANAT,130,133,gun,716
T45,ANAT,177,181,ares,716
T46,ANAT,181,185,tent,716
T47,ANAT,323,330,oriales,716
T48,ANAT,518,529,subcortical,716
T49,ANAT,673,687,lóbulo frontal,716
T50,ANAT,687,701,lóbulo frontal,716
T51,ANAT,401,409,parietal,716
T52,ANAT,460,469,occipital,716
T53,PROC,53,54,Ċ,716
T54,PROC,107,109,PE,716
T55,PROC,109,111,ES,716
T56,ANAT,111,113,ti,716
T57,ANAT,1009,1027,biales posteriores,716
T58,ANAT,172,175,LCR,716
T59,PROC,1625,1653,determinación sex ológica HT,716
T60,PROC,119,121,De,716
T61,PROC,361,367,termin,716
T62,PROC,1831,1861,ación sanguínea de anticuerpos,716
T63,PROC,125,127,EL,716
T64,PROC,190,193,ISA,716
T65,PROC,833,846,diagnosticada,716
T66,DISO,261,265,para,716
T67,DISO,1717,1743,paresia espástica tropical,716
T68,PROC,470,477,tratada,716
T69,CHEM,341,346,Inter,716
T70,CHEM,622,631,ferón - á,716
T71,ANAT,281,285,EEII,716
T72,PROC,356,361,pauta,716
T73,PROC,937,950,transaminasas,716
T74,DISO,1023,1037,sintomatología,716
T75,PROC,963,976,sonda vesical,716
T76,PROC,1426,1445,reeducación vesical,716
T77,PROC,1521,1541,sondaje intermitente,716
T78,PROC,1464,1483,trasplante hepático,716
T79,PROC,781,791,trasplante,716
T80,PROC,475,481,ctomía,716
T81,ANAT,2321,2350,sistemas sanguíneo y nervioso,716
T82,ANAT,568,575,órganos,716
T83,ANAT,1067,1080,trasplantados,716
T1,PROC,1,9,consulta,717
T2,PROC,3,5,ba,717
T3,DISO,69,103,síndrome obstructivo infra vesical,717
T4,DISO,52,69,tumoración blanda,717
T5,ANAT,17,21,hemi,717
T6,ANAT,16,19,esc,717
T7,ANAT,13,15,ro,717
T8,ANAT,71,81,to derecho,717
T9,PROC,145,163,exploración física,717
T10,ANAT,127,141,bolsa escrotal,717
T11,DISO,151,166,hernia inguinal,717
T12,PROC,133,145,tacto rectal,717
